168;40;0x (ZRX);ZRX;108;0;11111111101111111111111111111111111111111110111111111111111111000000001111111111111111111111011010000000000011111000000000100101111111111111111111101111111111111111111111110111110001110111111001010000101100000001100110010110001
169;117;Exmo UAH;UAH Exmo;980;2;00000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001010110000000000000000000000000000000000000000000000000000000000000000000000000
170;143;Почта Банк;RUB ПочтаБанк;643;3;10111111101111111111111111111111111111111110111111111111111101000000001111110111111111111100001110000011000001110000000000000101001001111101010111101111111111101011111100110011000001000010100100000000000100000000000000010000000
171;201;Sepa EUR;EUR SEPA;978;3;10001001001110101111101000000010011100000000000000000000000001000000001000000000011100011110000000011000000000000000000000000000000000000000000000000000000000000001000000000000000000000110000000000000000001000000000000010100000
172;5;Bitcoin Cash (BCH);BCH;987;0;11111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111111111111111011111111100001100101101111111111111111111111111111111111111111111111111110001110111111101011000101111111111111111111110001
173;28;NEM (XEM);XEM;986;0;10111111101111111111111111101111111111111110111111111111111111000000001111111111111111111111001110000000000011111000000100001101101011111111111111101111111111111111111111110111110001110111111001010000101100000001100110011100001
174;29;Augur (REP);REP;1000;0;10111111111111111101111111110111111111111110111111111111111111000000001111111111111111011111001010000000000011101000000000010101111101111111111111001111111111111111111111110111110001110111111001010000100100000001100110010100001
175;50;Tezos (XTZ);XTZ;1007;0;10111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111011111111111011111111100000100001101101011111111111111111111111111111111111111111111010001110111111101010000101100111111111111111110001
176;142;Открытие;RUB Открытие;643;3;10111111101111111111111111111111111111111110111111111111111111000000001111110111111111111100001110000010000000110000000100000101001001110101001101101111111111101011111100110011000001000010100100000000000100000000000000000000000
177;30;NEO (NEO);NEO;984;0;10111111111111111111111111111111111111111110111111111111111101000000001111111111111111111111011111111111011111111100000000111101111111111111111111111111111111111111111111111111010001110111111101011000101100111111111111111110001
178;31;EOS (EOS);EOS;983;0;10111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111011110000010000011111000000100111101111111111111111111101111111111111111111111110111110001110111111001010000101100000001100110011110001
179;32;IOTA (MIOTA);MIOTA;982;0;10101001101111111111111111110110011101011000101111110111110001000000001000110000011100011111001000000000000000011000000000000101001011110101101111001111111100000000010100000000000000000101100000000000101100000000000000010100001
180;33;Lisk (LSK);Lisk;1018;0;10011111001111111111111111011111011111111110111111111111001101000000001111111111111111011111001010000000000010001000000000000101001001111101111111001111111111111111111111110111010001110111111001010000100100000000000000010100001
181;34;Cardano (ADA);ADA;100;0;11111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111011111111111011111111100000100101101111111111111111111111111111111111111111111111111110001111111111101110000101100111111111111111110101
182;35;Stellar (XLM);XLM;101;0;11111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111101111111111011111111100000100001101111111111111111111111111111111111111111111111111110001111111111101110000101100111111111111111110001
183;200;Любой банк IDR;IDR Банк;360;3;10001001000110100001101111110010011100001000001101111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
184;7;Bitcoin Gold (BTG);BTG;103;0;10111111111111111111111111111111111111111110111111111111111111000000001111111111111111111100001010000000000011101000000100001101101001111111111111001111111111111111111111110111010001110111111001010000100100000001100110000000000
185;36;TRON (TRX);TRX;104;0;11111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111001111111110011111111100001100101101111111111111111111111111111111111111111111111111010001111111111101111100101111111111111111111110101
186;118;Exmo BTC;BTC Exmo;967;2;10000000000110001000100000000000001000000000000000000000000000000000001101110000011000011100001010000010000000000000000000000101001001111111111111001111111101111101010100000000000001000010101000000000000000000000000000000000000
187;202;ЕРИП Расчет;BYN ЕРИП;974;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5;172;Visa/MasterCard AMD;AMD Карта;51;3;10111111101111111101111111111111111111111110111111111111111101000000101111110111111111011100001010000000000000000000000000000100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000
8;55;VeChain (VET);VET;1011;0;10111111101111111111111111111111111111111110111111111111111111000000001111111111111111111111001010000000000011111000000100110101101111111111111111101111111111111111111111110111010001110111111001010000101100000001100110011110001
9;184;Карта UZCARD;UZS Карта;860;3;10000001000111001101101100000000001100001000000000000000000001000000001100010000011100011100000000000000000000100000000000000100001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000
10;21;Tether TRC20 (USDT);USDT TRC20;840;0;11111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111111111111111111111110011001100111101111111111111111111111111111111111111111111111111010001111111111101111100101111111111111111111111111
12;112;Счет телефона UAH;UAH Баланс;980;1;00000000000000000000100000000000000000000000000000000000000000000000001000100000011000011000000000000000100000000000000000000101001001000000000000001000010100000001010000000000000000000000000000000000000000000000000000000000000
13;224;Наличные BYN;BYN Наличными;974;5;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
188;199;Любой банк NGN;NGN Банк;566;3;10001001000110100001101111110010011100001000001101111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
14;217;UNI RUB;RUB UNI;643;4;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
16;124;Garantex;RUB Garantex;643;2;10001001000111101111101110000010011100000000000000000000000000000000001101110000010000000000000000000000000000000000000000000101111101110111111111001111111100000001010000000000000000000010100000000000000000000000000000011100000
17;182;Карта Мир;RUB Мир;643;3;10111111101111111111111111111111111111111110111111111111111111000000001111110111111111111100001110000010000010110000000100001000000000000000011101101111111100111110110111110111010000110010101101010000000100000000000000000000000
21;203;СБП;RUB СБП;643;3;10101001101111111111111111110110011101011000001111110111110000000000001000100000001000011100000000000000000000110000000000000000000000000000000000001111111100000000010100000000000000000010100000000000000000000000000000000000000
22;152;УкрСиббанк;UAH УкрСиб;980;3;10111111111111111111111111110110011111011110101111111111111111100000001111110111111111111100001110000011000000110010001100111101001001111111111111101110111101101011111101110001000001000111110100011000000100000000000000010000000
23;23;USD Coin (USDC);USDC;840;0;11111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111011110000010001010111000001100111101111111111111111111111111111111111111111111110111110001111111111101111000101111001001111001111111011
24;24;TrueUSD (TUSD);TUSD;840;0;11111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111011110000000000011111000001100111101111111111111111111101111111111111111111111110111110001111111111001110000101100000001100110011111011
25;176;Visa/MasterCard KGS;KGS Карта;417;3;10011111001111111101111111011111111111111110111111111111001101000000001111110111111111011100001010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000
26;47;Qtum (QTUM);QTUM;1004;0;10111111101111111111111111111111111111111110111111111111111111000000001111111111111111011111001010000000000011111000000100000101101001111111111111101111111111111111111111110111110001110111111001010000101100000001100110011100001
27;44;BitTorrent (BTT);BTT;1001;0;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000
28;123;Kuna;UAH Kuna;980;2;10000000000001000001110000000000000100000000000000000000000000000000001001000000010100010000001010000000000000000000000000000000000000000000000000001111111100000000010000000000000000000000100000000000000000000000000000010110000
29;196;Любой банк PLN;PLN Банк;985;3;10011111001111111101111111011111111111111110111111111111001101000000001111000111111111011100001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000
30;174;Visa/MasterCard CNY;CNY Карта;156;3;10001101001111001100100001000100011110001000000001100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
31;190;Любой банк BYN;BYN Банк;974;3;10111111101111111101111111111111111111111110111111111111111101000000001111110111111111011100001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000
32;106;VelesPay;USD VelesPay;840;1;10001101001111001100100001000000011110001000000001100100000000000000001000001000011000000000000000000000000000000000000000000000000000000000000000001100010001111000010100000000000000000000000000000000000000000000000000000000000
189;25;Pax Dollar (USDP);USDP;840;0;11111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111011110000010000010111000001100111101111111111111111111111111111111111111111111110111110001110111111101111000101111101001111001111111011
190;122;Cryptex;USD Cryptex;840;2;10000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100100000000000000000
33;86;Advanced Cash KZT;KZT AdvCash;398;1;10111111111111111111111111110110011111011010101111111111111111000000001111111111111110111100001110000010000000100010001100001101001001111111111111111111111101111111111100110011000001000111111000000000001111001001111001100000000
34;144;Россельхозбанк;RUB РСХБ;643;3;10111111101111111111111111111111111111111110111111111111111101000000001111110111111111111100001110000000000011110000000000001000000000000000011001101111111111111110111111110111010001110010100101010000000100000000000000000000000
35;101;PaySera EUR;EUR PaySera;978;1;10000001000000000000000000000000010000000000000001100000000001000000001000110000011100011100000000011000000000000000000000000000000000000000000000000000000000000001000000000000000000000111000000000000100001000000000000000000000
36;20;Tether ERC20 (USDT);USDT ERC20;840;0;11111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111111111000011101011110000001100111101111111111111111111111111111111111111111111110111110001111111111101111100101111111101111111111111111
37;156;Альфа-Банк UAH;UAH Альфа-Банк;980;3;10111111111111111111111111111110011111011110101111111111111111100000001111110111111111111100011110000010000000110010001100101101001001111111111111101111111001101011111101110011000001000111110100011000000100000000000000000000000
38;170;Visa/MasterCard PLN;PLN Карта;985;3;10011111001111111101111111111111111111111110111111111111001101000000001111000111111111011100001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000
39;195;Любой банк TRY;TRY Банк;949;3;10001001000110100001101111110010011100001000001101111100000001000000000000110000011100000000000000000000000000000000000000000101001001000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000
191;146;МТС Банк;RUB МТСБанк;643;3;10111111101111111111111111111111111111111110111111111111111111000000001111110111111111111100001110000000000001110000000100001101000001110101011100101111111111101011111100110011000001000010110000000000000100000000000000000000000
192;205;Revolut USD;USD Revolut;840;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
193;206;Revolut EUR;EUR Revolut;978;3;10000000000000000000000000000000000000000000000000000000000001000000000000110000011100011100000000011000000000000000000000000000000000000000000000000000000000000001000000000000000000000111000000000000100001000000000000000100000
194;171;Visa/MasterCard MDL;MDL Карта;498;3;10011111001111111101111111111111111111111110111111111111001101000000001111100111111111011100001010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
195;145;Росбанк;RUB Росбанк;643;3;10111111101111111111111111111111111111111110111111111111111101000000001111110111111111111100001110000010000001110000000000000000000000010000011100101111111100000010010100110000000000000010100000000000000100000000000000000000000
196;155;Сбербанк UAH;UAH Сбербанк;980;3;10111111101111111111111111111110011111011100101111111111111111000000001111110101111111111100001110000010000000100010001100100101001001111111111111101111110101101011111101110011000001000111110000010000000100000000000000000000000
197;48;Chainlink (LINK);LINK;1005;0;11111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111011110000000000011111100000100101101111111111111111111101111111111111111111111110111110001110111111001110000101100000001100110011110001
198;49;Cosmos (ATOM);ATOM;1006;0;10111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111001010000000000011111100000100001101111011111111111111101111111111111111111111110111110001110111111001110000101100000001100110011100001
199;185;Карта HUMO;UZS HUMO;860;3;10000001000111001101101100000000001100001000000000000000000001000000001100010000011100011100000000000000000000100000000000000100001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000
200;102;ecoPayz;USD ecoPayz;840;1;10001101001111001100100001000100001110001000000001100100000000000000001100110000010100010111000001100000000000000000000000000101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
201;51;Polkadot (DOT);DOT;1008;0;10111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111011011111111011111111000000100101101111111111111111111111111111111111111111111111111110001110111111101110000101100111111111111111110001
202;52;Uniswap (UNI);UNI;1009;0;10111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111011010000000000011111000000100101101111111111111111111101111111111111111111111110111110001110111111001110000101100100001100110011110001
203;26;Dai (DAI);DAI;840;0;11111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111011011111111011111111000001100111101111111111111111111111111111111111111111111111111110001110111111001110000101111111111111001111111011
204;226;Наличные GBP;GBP Наличными;826;5;10000001000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
205;53;Ravencoin (RVN);RVN;1010;0;10111111101111111111111111111111111111111110111111111111111111000000001111111111111111111111001010000000000011101000000100000101111011111111111111101111111111111111111111110111010001110111111001110000100100000001100110011100001
206;27;Binance USD (BUSD);BUSD;840;0;11111111111111111111111111111111011111111110111111111111111111000000001111110101111111111111001110000000001001111000000100001101111111111111111111101111111101101011111100110001000001000111111000000000101100000001100110011111011
207;162;Jysan Bank;KZT Jysan;398;3;10001101001111001101101011000110011111011000000001100100000001000000001101110000011111011100001010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
208;22;Tether BEP20 (USDT);USDT BEP20;840;0;11111111111111111111111111111110011111111110111111111111111111000000001111110101111111111111011110000010000001110000001100111101111111111111111111101111111111111111111101110011000001000111111000010000101100000000000000011111011
209;127;Сбербанк Код;RUB Сбер Код;643;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
210;56;Shiba Inu (SHIB);SHIB;1013;0;10111111111111111111111111111111111111111110111111111111111111000000001111111111111111111111001110000000000011111000000100001101111011111111111111101111111111111111111111110111010001110111111001110000101100100001100110011110001
211;227;Наличные AED;AED Наличными;784;5;10101001101111101111111111101111111111111110111111111111000001000000001000000000010000010010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
212;9;Ethereum BEP20 (ETH);ETH BEP20;993;0;10111111111111111111111111111110011111111110111111111111111111000000001111110101111111111100001010000000000000110000000100001101111111111111111111101111111101101011111100110000000001000111111000000000001100000000000000011000001
213;58;Maker (MKR);MKR;1015;0;11111011111111111111111111111110011111111110101111111111111111000000001101110101111111111100001010000000000000111000000000001101001011111101111111001111111101111111111100110000100001000111111000000000001100000000000000010110000
214;125;WhiteBIT;USD WhiteBIT;840;2;10111011111111111101111111110110011110001000000111110101111101000000001101110101111111111010001010000010000000100010000000001101001001111111111111001111111101111111111100110000000001000111111000000000000100000000000000010000000
215;147;Хоум Кредит;RUB ХоумКредит;643;3;10101101101111111111111111110111011111111110101111111111100101000000001111110101111111111100001110000000000000110000000000000101001001111101011111001111111101111011111100110000000001000000001000000000000100000000000000000000000
216;57;Algorand (ALGO);ALGO;1016;0;10111111111111111111111111111111111111111110111111111111111111000000001111110101111111111100001010000000000000111000000100001101001011111111111111101111111111101011111100110000000001000111111000100000001100000000000000000000000
217;59;Avalanche (AVAX);AVAX;1017;0;10111111111111111111111111111111111111111110111111111111111111000000001111111111111111111100001010000000000010101000000100011101011111111111111111101111111111111111111111110111010001110111111001010000100100000000000000001000000
218;10;Wrapped ETH (WETH);WETH;993;0;10111011111111111101111111100110011110001000000111110101111101000000001100110101111111011000001010000000000000101000000000001101001001111101000101000001100101101011111100100000000001000000100000000000000100000000000000000000000
219;192;Любой банк GEL;GEL Банк;981;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
220;60;Yearn.finance (YFI);YFI;1019;0;10111111111111111111111111111111111111111110111111111111111111000000001111111111111111111100001010000000000010101000000100001101001011111111111111001111111111111111111111110111110001110111111001010000100100000000000000000000000
221;177;Visa/MasterCard CAD;CAD Карта;124;3;10011001000111111101101111011010011100011000101110110000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
222;178;Visa/MasterCard BGN;BGN Карта;975;3;10011111001111111101111111111111111111111110111111111111001101000000001111000111111111011100001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
223;179;Visa/MasterCard HUF;HUF Карта;348;3;10000001000000010000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
224;180;Visa/MasterCard CZK;CZK Карта;203;3;10000001000000010000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
225;181;Visa/MasterCard NOK;NOK Карта;578;3;10000001000000010000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
226;96;Capitalist EUR;EUR Capitalist;978;1;10001011001111101111111111111111111111111111111111111111000000000000001101010000011111011100000000000000000000000000000000000101001001111101111111101111111110000011111001110001000001000101110000010000000100000000000000010000000
227;61;Decentraland (MANA);MANA;1020;0;10111011101111111111111111111011111111111110111111111111111100000000001100110000011100011100000000000000000000001000000000000101001011000001010001001111111100000011010000000000000001000010100000000000000000000000000000010110000
